성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
남성,1970,결혼,없음,521.0,150.0,수도권,52,매장 판매 종사자,중년
남성,1982,결혼,없음,521.0,150.0,수도권,40,매장 판매 종사자,중년
여성,1971,이혼,없음,521.0,151.5,수도권,51,매장 판매 종사자,중년
여성,1995,무응답,없음,521.0,33.0,수도권,27,매장 판매 종사자,청년
여성,1964,이혼,없음,521.0,200.0,수도권,58,매장 판매 종사자,중년
남성,1967,결혼,있음,521.0,241.61901596892534,수도권,55,매장 판매 종사자,중년
여성,1968,결혼,있음,521.0,241.61901596892534,수도권,54,매장 판매 종사자,중년
여성,1995,무응답,있음,521.0,147.0,수도권,27,매장 판매 종사자,청년
남성,1988,무응답,있음,521.0,160.0,수도권,34,매장 판매 종사자,중년
여성,1950,무응답,있음,521.0,241.61901596892534,수도권,72,매장 판매 종사자,노년
남성,1968,결혼,있음,521.0,241.61901596892534,수도권,54,매장 판매 종사자,중년
여성,1946,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,76,매장 판매 종사자,노년
남성,1990,무응답,없음,521.0,160.0,광주/전남/전북/제주도,32,매장 판매 종사자,중년
남성,1968,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,54,매장 판매 종사자,중년
남성,1995,무응답,없음,521.0,241.61901596892534,광주/전남/전북/제주도,27,매장 판매 종사자,청년
여성,1972,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,50,매장 판매 종사자,중년
여성,1964,결혼,있음,521.0,160.7,광주/전남/전북/제주도,58,매장 판매 종사자,중년
여성,1957,이혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,65,매장 판매 종사자,노년
여성,1986,무응답,있음,521.0,165.0,광주/전남/전북/제주도,36,매장 판매 종사자,중년
여성,1956,결혼,없음,521.0,163.0,광주/전남/전북/제주도,66,매장 판매 종사자,노년
여성,1981,무응답,없음,521.0,160.0,광주/전남/전북/제주도,41,매장 판매 종사자,중년
남성,1990,무응답,없음,521.0,216.6,광주/전남/전북/제주도,32,매장 판매 종사자,중년
여성,1980,무응답,없음,521.0,121.0,광주/전남/전북/제주도,42,매장 판매 종사자,중년
여성,1959,무응답,있음,521.0,110.0,광주/전남/전북/제주도,63,매장 판매 종사자,노년
여성,1958,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,64,매장 판매 종사자,노년
남성,1962,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,60,매장 판매 종사자,노년
여성,1988,무응답,없음,521.0,168.3,서울,34,매장 판매 종사자,중년
여성,1976,결혼,없음,521.0,158.3,광주/전남/전북/제주도,46,매장 판매 종사자,중년
여성,1949,결혼,있음,521.0,241.61901596892534,서울,73,매장 판매 종사자,노년
남성,1981,무응답,없음,521.0,194.0,대전/충남,41,매장 판매 종사자,중년
남성,1994,무응답,있음,521.0,241.61901596892534,대전/충남,28,매장 판매 종사자,청년
남성,1970,이혼,없음,521.0,253.0,대전/충남,52,매장 판매 종사자,중년
남성,1960,결혼,있음,521.0,180.0,대전/충남,62,매장 판매 종사자,노년
남성,1961,결혼,있음,521.0,241.61901596892534,대전/충남,61,매장 판매 종사자,노년
여성,1967,결혼,있음,521.0,241.61901596892534,대전/충남,55,매장 판매 종사자,중년
남성,1955,결혼,없음,521.0,241.61901596892534,부산/경남/울산,67,매장 판매 종사자,노년
여성,1979,결혼,없음,521.0,241.61901596892534,부산/경남/울산,43,매장 판매 종사자,중년
여성,1958,결혼,없음,521.0,241.61901596892534,부산/경남/울산,64,매장 판매 종사자,노년
남성,1991,무응답,있음,521.0,233.0,수도권,31,매장 판매 종사자,중년
남성,1964,결혼,없음,521.0,241.61901596892534,수도권,58,매장 판매 종사자,중년
여성,1970,결혼,없음,521.0,241.61901596892534,수도권,52,매장 판매 종사자,중년
여성,1987,무응답,있음,521.0,241.61901596892534,수도권,35,매장 판매 종사자,중년
남성,1935,결혼,있음,521.0,241.61901596892534,수도권,87,매장 판매 종사자,노년
여성,1967,결혼,있음,521.0,200.0,수도권,55,매장 판매 종사자,중년
남성,1966,결혼,있음,521.0,241.61901596892534,수도권,56,매장 판매 종사자,중년
여성,1969,결혼,있음,521.0,241.61901596892534,수도권,53,매장 판매 종사자,중년
여성,1992,무응답,있음,521.0,160.0,수도권,30,매장 판매 종사자,중년
남성,1955,결혼,있음,521.0,241.61901596892534,강원/충북,67,매장 판매 종사자,노년
여성,1961,결혼,있음,521.0,241.61901596892534,강원/충북,61,매장 판매 종사자,노년
여성,1995,무응답,있음,521.0,42.0,수도권,27,매장 판매 종사자,청년
여성,1950,결혼,없음,521.0,104.0,수도권,72,매장 판매 종사자,노년
여성,1963,이혼,있음,521.0,150.0,수도권,59,매장 판매 종사자,중년
여성,1988,무응답,없음,521.0,142.0,수도권,34,매장 판매 종사자,중년
여성,1961,결혼,없음,521.0,160.0,수도권,61,매장 판매 종사자,노년
여성,1986,무응답,있음,521.0,132.0,수도권,36,매장 판매 종사자,중년
여성,1959,결혼,있음,521.0,241.61901596892534,수도권,63,매장 판매 종사자,노년
여성,1972,이혼,없음,521.0,139.5,수도권,50,매장 판매 종사자,중년
남성,1966,결혼,있음,521.0,241.61901596892534,수도권,56,매장 판매 종사자,중년
여성,1968,결혼,있음,521.0,241.61901596892534,수도권,54,매장 판매 종사자,중년
여성,1970,결혼,있음,521.0,241.61901596892534,수도권,52,매장 판매 종사자,중년
남성,1972,결혼,있음,521.0,411.7,수도권,50,매장 판매 종사자,중년
남성,1965,결혼,없음,521.0,241.61901596892534,수도권,57,매장 판매 종사자,중년
여성,1965,결혼,있음,521.0,241.61901596892534,수도권,57,매장 판매 종사자,중년
여성,1990,무응답,없음,521.0,145.8,수도권,32,매장 판매 종사자,중년
남성,1968,이혼,있음,521.0,100.0,수도권,54,매장 판매 종사자,중년
여성,1988,무응답,없음,521.0,180.0,수도권,34,매장 판매 종사자,중년
여성,1974,결혼,없음,521.0,270.0,수도권,48,매장 판매 종사자,중년
남성,1971,결혼,없음,521.0,241.61901596892534,수도권,51,매장 판매 종사자,중년
여성,1973,이혼,없음,521.0,142.0,서울,49,매장 판매 종사자,중년
남성,1978,결혼,없음,521.0,329.7,수도권,44,매장 판매 종사자,중년
여성,1975,결혼,있음,521.0,195.5,수도권,47,매장 판매 종사자,중년
남성,1980,결혼,없음,521.0,275.0,수도권,42,매장 판매 종사자,중년
여성,1987,결혼,있음,521.0,178.5,수도권,35,매장 판매 종사자,중년
남성,1968,결혼,있음,521.0,333.3,수도권,54,매장 판매 종사자,중년
남성,1976,결혼,없음,521.0,666.7,수도권,46,매장 판매 종사자,중년
남성,1983,무응답,있음,521.0,303.6,수도권,39,매장 판매 종사자,중년
여성,1958,결혼,있음,521.0,241.61901596892534,수도권,64,매장 판매 종사자,노년
남성,1963,결혼,있음,521.0,241.61901596892534,수도권,59,매장 판매 종사자,중년
남성,1979,무응답,있음,521.0,241.61901596892534,수도권,43,매장 판매 종사자,중년
여성,1980,무응답,없음,521.0,144.8,수도권,42,매장 판매 종사자,중년
남성,1970,무응답,없음,521.0,230.0,서울,52,매장 판매 종사자,중년
남성,1960,결혼,없음,521.0,241.61901596892534,수도권,62,매장 판매 종사자,노년
여성,1963,결혼,없음,521.0,241.61901596892534,수도권,59,매장 판매 종사자,중년
남성,1994,무응답,없음,521.0,50.0,수도권,28,매장 판매 종사자,청년
남성,1962,결혼,없음,521.0,241.61901596892534,강원/충북,60,매장 판매 종사자,노년
여성,1964,결혼,없음,521.0,241.61901596892534,강원/충북,58,매장 판매 종사자,중년
여성,1960,결혼,있음,521.0,241.61901596892534,강원/충북,62,매장 판매 종사자,노년
여성,1965,결혼,없음,521.0,150.0,수도권,57,매장 판매 종사자,중년
남성,1964,결혼,있음,521.0,241.61901596892534,강원/충북,58,매장 판매 종사자,중년
여성,1964,결혼,있음,521.0,241.61901596892534,강원/충북,58,매장 판매 종사자,중년
여성,1972,결혼,없음,521.0,80.0,강원/충북,50,매장 판매 종사자,중년
남성,1982,결혼,없음,521.0,350.0,강원/충북,40,매장 판매 종사자,중년
남성,1963,결혼,없음,521.0,241.61901596892534,강원/충북,59,매장 판매 종사자,중년
여성,1970,결혼,없음,521.0,241.61901596892534,강원/충북,52,매장 판매 종사자,중년
남성,1983,결혼,없음,521.0,212.5,서울,39,매장 판매 종사자,중년
여성,1944,무응답,없음,521.0,241.61901596892534,강원/충북,78,매장 판매 종사자,노년
남성,1943,결혼,있음,521.0,241.61901596892534,강원/충북,79,매장 판매 종사자,노년
여성,1955,이혼,없음,521.0,241.61901596892534,강원/충북,67,매장 판매 종사자,노년
여성,1991,무응답,있음,521.0,235.0,강원/충북,31,매장 판매 종사자,중년
여성,1980,결혼,있음,521.0,145.0,강원/충북,42,매장 판매 종사자,중년
남성,1949,결혼,없음,521.0,241.61901596892534,강원/충북,73,매장 판매 종사자,노년
여성,1955,결혼,없음,521.0,241.61901596892534,강원/충북,67,매장 판매 종사자,노년
여성,1968,결혼,있음,521.0,182.33,강원/충북,54,매장 판매 종사자,중년
남성,1973,결혼,없음,521.0,241.61901596892534,강원/충북,49,매장 판매 종사자,중년
여성,1968,결혼,없음,521.0,110.0,강원/충북,54,매장 판매 종사자,중년
여성,1968,이혼,없음,521.0,80.0,강원/충북,54,매장 판매 종사자,중년
여성,1966,결혼,없음,521.0,102.0,강원/충북,56,매장 판매 종사자,중년
여성,1962,결혼,없음,521.0,241.61901596892534,강원/충북,60,매장 판매 종사자,노년
여성,1991,무응답,있음,521.0,30.0,강원/충북,31,매장 판매 종사자,중년
여성,1993,무응답,있음,521.0,84.0,강원/충북,29,매장 판매 종사자,청년
여성,1994,무응답,있음,521.0,22.4,강원/충북,28,매장 판매 종사자,청년
남성,1958,결혼,있음,521.0,241.61901596892534,강원/충북,64,매장 판매 종사자,노년
여성,1961,결혼,있음,521.0,241.61901596892534,강원/충북,61,매장 판매 종사자,노년
여성,1963,결혼,있음,521.0,100.0,강원/충북,59,매장 판매 종사자,중년
남성,1956,결혼,있음,521.0,241.61901596892534,강원/충북,66,매장 판매 종사자,노년
남성,1977,무응답,있음,521.0,236.6,강원/충북,45,매장 판매 종사자,중년
남성,1979,결혼,없음,521.0,150.0,대전/충남,43,매장 판매 종사자,중년
여성,1949,결혼,없음,521.0,241.61901596892534,대전/충남,73,매장 판매 종사자,노년
남성,1968,결혼,없음,521.0,241.61901596892534,대전/충남,54,매장 판매 종사자,중년
여성,1960,이혼,없음,521.0,140.0,대전/충남,62,매장 판매 종사자,노년
여성,1949,결혼,없음,521.0,241.61901596892534,대전/충남,73,매장 판매 종사자,노년
여성,1961,결혼,있음,521.0,250.0,대전/충남,61,매장 판매 종사자,노년
여성,1968,결혼,있음,521.0,241.61901596892534,대전/충남,54,매장 판매 종사자,중년
남성,1954,결혼,있음,521.0,241.61901596892534,대전/충남,68,매장 판매 종사자,노년
여성,1955,결혼,있음,521.0,241.61901596892534,대전/충남,67,매장 판매 종사자,노년
여성,1996,무응답,있음,521.0,241.61901596892534,대전/충남,26,매장 판매 종사자,청년
남성,1970,결혼,없음,521.0,268.3,광주/전남/전북/제주도,52,매장 판매 종사자,중년
여성,1980,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,42,매장 판매 종사자,중년
여성,1992,무응답,없음,521.0,50.0,광주/전남/전북/제주도,30,매장 판매 종사자,중년
여성,1979,결혼,없음,521.0,105.0,광주/전남/전북/제주도,43,매장 판매 종사자,중년
여성,1941,무응답,있음,521.0,241.61901596892534,광주/전남/전북/제주도,81,매장 판매 종사자,노년
남성,1960,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,62,매장 판매 종사자,노년
여성,1965,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,57,매장 판매 종사자,중년
남성,1955,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,67,매장 판매 종사자,노년
여성,1964,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,58,매장 판매 종사자,중년
남성,1931,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,91,매장 판매 종사자,노년
남성,1985,무응답,없음,521.0,217.0,서울,37,매장 판매 종사자,중년
여성,1948,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,74,매장 판매 종사자,노년
남성,1989,무응답,있음,521.0,241.61901596892534,광주/전남/전북/제주도,33,매장 판매 종사자,중년
여성,1983,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,39,매장 판매 종사자,중년
남성,1967,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,55,매장 판매 종사자,중년
여성,1969,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,53,매장 판매 종사자,중년
여성,1984,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,38,매장 판매 종사자,중년
여성,1958,이혼,없음,521.0,64.2,광주/전남/전북/제주도,64,매장 판매 종사자,노년
남성,1942,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,80,매장 판매 종사자,노년
여성,1941,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,81,매장 판매 종사자,노년
여성,1986,무응답,있음,521.0,241.61901596892534,광주/전남/전북/제주도,36,매장 판매 종사자,중년
남성,1961,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,61,매장 판매 종사자,노년
여성,1993,무응답,없음,521.0,130.0,광주/전남/전북/제주도,29,매장 판매 종사자,청년
남성,1983,결혼,없음,521.0,250.0,서울,39,매장 판매 종사자,중년
남성,1952,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,70,매장 판매 종사자,노년
여성,1955,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,67,매장 판매 종사자,노년
남성,1979,무응답,없음,521.0,254.0,광주/전남/전북/제주도,43,매장 판매 종사자,중년
여성,1961,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,61,매장 판매 종사자,노년
여성,1973,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,49,매장 판매 종사자,중년
여성,1992,무응답,없음,521.0,110.0,부산/경남/울산,30,매장 판매 종사자,중년
여성,1966,결혼,없음,521.0,116.6,광주/전남/전북/제주도,56,매장 판매 종사자,중년
여성,1942,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,80,매장 판매 종사자,노년
여성,1944,결혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,78,매장 판매 종사자,노년
남성,1953,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,69,매장 판매 종사자,노년
여성,1960,결혼,없음,521.0,241.61901596892534,광주/전남/전북/제주도,62,매장 판매 종사자,노년
남성,1979,이혼,있음,521.0,241.61901596892534,광주/전남/전북/제주도,43,매장 판매 종사자,중년
남성,1970,이혼,없음,521.0,290.0,대구/경북,52,매장 판매 종사자,중년
